timestamp,label,probability,flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,urg_flag_number
2025-05-18T06:14:25.101595,1,0.9997764229774475,0.08012270927429199,0,17,0.08012270927429199,1248.0856040159615,1248.0856040159615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0008093202956999191,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:25.175578,1,0.9997764229774475,0.07871317863464355,0,17,0.07871317863464355,1270.4352909461543,1270.4352909461543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0007950826124711471,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:25.275645,1,0.9997765421867371,0.08090949058532715,0,17,0.08090949058532715,1235.9489508160973,1235.9489508160973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0008172675816699712,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:25.352745,1,0.999776303768158,0.07409310340881348,0,17,0.07409310340881348,1349.6532794455045,1349.6532794455045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0007484151859476108,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:25.470193,1,0.9997770190238953,0.10019063949584961,0,17,0.10019063949584961,998.0972324679342,998.0972324679342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0010120266615742384,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:25.558627,1,0.9997764229774475,0.07697010040283203,0,17,0.07697010040283203,1299.205788697667,1299.205788697667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.000777475761644768,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:25.646825,1,0.999777615070343,0.11925792694091797,0,17,0.11925792694091797,838.5186843767743,838.5186843767743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.001204625524655737,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:25.732563,1,0.9997766613960266,0.08692121505737305,0,17,0.08692121505737305,1150.467120529714,1150.467120529714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0008779920712865964,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:25.820789,1,0.9997767806053162,0.08977603912353516,0,17,0.08977603912353516,1113.8829578167988,1113.8829578167988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0009068286780155066,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:25.895480,1,0.9997766613960266,0.08507776260375977,0,17,0.08507776260375977,1175.3952729779567,1175.3952729779567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0008593713394319169,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:25.975545,1,0.9997766613960266,0.08757686614990234,0,17,0.08757686614990234,1141.854057997844,1141.854057997844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0008846148095949731,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:26.054015,1,0.999776303768158,0.0734090805053711,0,17,0.0734090805053711,1362.2292952257226,1362.2292952257226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0007415058636906171,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:26.137435,1,0.9997764229774475,0.0803074836730957,0,17,0.0803074836730957,1245.2139629609837,1245.2139629609837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0008111867037686435,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:26.212730,1,0.9997764229774475,0.07787370681762695,0,17,0.07787370681762695,1284.1304733854622,1284.1304733854622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.000786603099167949,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:26.292145,1,0.9997765421867371,0.08231186866760254,0,17,0.08231186866760254,1214.8916264290742,1214.8916264290742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0008314330168444701,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:26.367274,1,0.999776303768158,0.07519888877868652,0,17,0.07519888877868652,1329.8068844382021,1329.8068844382021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0007595847351382477,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:26.444666,1,0.9997764229774475,0.07958865165710449,0,17,0.07958865165710449,1256.4605369975945,1256.4605369975945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0008039257743141868,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:26.521181,1,0.999776303768158,0.07517099380493164,0,17,0.07517099380493164,1330.300358400203,1330.300358400203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0007593029677265822,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:26.605647,1,0.9997764229774475,0.0772542953491211,0,17,0.0772542953491211,1294.4264075944054,1294.4264075944054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0007803464176678899,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:26.680647,1,0.999776303768158,0.07619976997375488,0,17,0.07619976997375488,1312.3399195882416,1312.3399195882416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0007696946461995443,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:26.754222,1,0.9997766613960266,0.085205078125,0,17,0.085205078125,1173.6389684813753,1173.6389684813753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0008606573547979798,100,10.0,0.0,0,0.0,38.5,0
